intra_group_distance,inter_group_variance,complementarity,cluster_coverage,engagement_balance,demographic_fairness_imd_band_ord,demographic_fairness,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
2.7846009759820656,1.5810245275497437,0.563953488372093,0.751937984496124,0.4223249326071319,0.585248783126014,0.585248783126014,0.5319767441860465,0.2703488372093023,0.06976744186046512,0.41463831204889096,34
2.9241650110608224,1.2131065130233765,0.5552325581395349,0.7403100775193797,0.348561725103722,0.5809221200649,0.5809221200649,0.5319767441860465,0.2703488372093023,0.03488372093023256,0.38578807350827216,35
2.855656930493967,1.3973655700683594,0.5755813953488372,0.7674418604651163,0.3831786945309358,0.5901162790697675,0.5901162790697675,0.5232558139534884,0.2703488372093023,0.08139534883720931,0.4263796881991426,36
2.9027221759033397,1.2409417629241943,0.5552325581395349,0.7403100775193797,0.38032502851944366,0.5854515954570039,0.5854515954570039,0.5174418604651163,0.2703488372093023,0.05813953488372093,0.41732205516894844,37
2.938691487883194,1.1471019983291626,0.5581395348837209,0.7441860465116278,0.3733957765993114,0.5928204434829637,0.5928204434829637,0.5087209302325582,0.2703488372093023,0.09302325581395349,0.4507011102246643,38
2.878797604271153,1.400471568107605,0.5755813953488372,0.7674418604651163,0.3675008929818298,0.6082679826933477,0.6082679826933477,0.5406976744186046,0.2703488372093023,0.03488372093023256,0.4226895414090635,39
2.992997023281618,1.0326462984085083,0.6046511627906976,0.806201550387597,0.35197450273256375,0.5923810167658193,0.5923810167658193,0.5145348837209303,0.2703488372093023,0.08139534883720931,0.4434885505895096,40
2.7823764934539477,1.5565006732940674,0.5581395348837209,0.7441860465116278,0.3796478901010227,0.5871416982152514,0.5871416982152514,0.5290697674418605,0.2703488372093023,0.08139534883720931,0.4325858441642758,41
2.8185403919008793,1.5020400285720825,0.563953488372093,0.7519379844961239,0.4259806926963511,0.59190778799351,0.59190778799351,0.5348837209302325,0.2703488372093023,0.05813953488372093,0.39031689002336933,42
2.865720824059406,1.3455909490585327,0.563953488372093,0.751937984496124,0.36886146878070364,0.6005611141157382,0.6005611141157382,0.5232558139534884,0.2703488372093023,0.046511627906976744,0.4309085047142398,43
2.7313923364459063,1.702141523361206,0.5465116279069767,0.7286821705426355,0.3998029151253231,0.5921782044348297,0.5921782044348297,0.5174418604651163,0.2703488372093023,0.08139534883720931,0.4191671285639879,44
